prot_id	ai	hu	ahs	avp	alt_topology	hgt_class	hgt_origins	hgt_donor_origin
FUN_017101-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017102-T1	41.66967522520703	101.0	101.0	HGT-NT	-1	-1	NA	viridiplantae
FUN_017103-T1	-36.19425824584619	-87.4	-109.71974098224904	NA	-1	-1	NA	NA
FUN_017104-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017105-T1	143.040577730785	169.7	4178.968645606134	HGT	1	3	{"unknown":19}	bacteria
FUN_017106-T1	62.16979751083923	116.0	125.19423239926427	HGT-NT	-1	3	{"unknown":10}	bacteria
FUN_017107-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017108-T1	224.82478729585034	310.0	986.0975866618024	HGT-NT	-1	3	{"unknown":4}	bacteria
FUN_017109-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017110-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017111-T1	-103.6665704011688	-196.0	-5281.8263419725745	NA	-1	-1	NA	NA
FUN_017112-T1	18.416342342353772	26.099999999999994	-1730.5727703201737	NO	-1	-1	NA	bacteria
FUN_017113-T1	204.5585097200376	307.0	28919.931439633117	HGT-NT	-1	3	{"unknown":6}	eukaryota
FUN_017114-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017115-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017116-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017117-T1	-20.84882905992176	-71.2	-99.06790912755663	NA	-1	-1	NA	NA
FUN_017118-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017119-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017120-T1	-6.544903663151672	-7.0	-28406.057027330568	NA	-1	-1	NA	bacteria
FUN_017121-T1	-185.06955740446978	-267.0	-15830.123966708916	NA	-1	-1	NA	NA
FUN_017122-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017123-T1	132.71702627071954	219.0	26987.99366971182	HGT-NT	-1	3	{"unknown":1}	viridiplantae
FUN_017124-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017125-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017126-T1	84.32435507483628	149.0	15643.347067667062	HGT-NT	-1	3	{"unknown":1}	viridiplantae
FUN_017127-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017128-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017129-T1	-25.99786667687713	-77.0	-77.0	NA	-1	-1	NA	NA
FUN_017130-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017131-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017132-T1	-41.60302153607324	-54.0	-3820.2702872196087	NA	-1	-1	NA	eukaryota
FUN_017133-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_33633-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017134-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017135-T1	2.52628559224803	12.0	-8552.371083105154	COMPLEX	-1	-1	NA	fungi
FUN_017137-T1	31.770976189402745	187.0	641.7283205409437	COMPLEX	-1	-1	NA	oomycota
FUN_017138-T1	112.20073112584174	179.0	22502.147724965616	HGT	1	3	{"unknown":5}	bacteria
FUN_017139-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017140-T1	160.2177821918102	230.0	4041.329350111333	HGT-NT	-1	3	{"unknown":10}	fungi
FUN_017141-T1	17.482001017184732	22.700000000000003	529.0351743666686	HGT	0	-1	NA	viridiplantae
FUN_017142-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017143-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017144-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017145-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017147-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017149-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017150-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017151-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017152-T1	29.52814110081443	81.6	261.0138689568353	HGT-NT	-1	-1	NA	bacteria
FUN_017153-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017154-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017155-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017156-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017157-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017158-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017159-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017160-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017161-T1	-77.45164513759694	-92.4	-21.42930584518311	NA	-1	-1	NA	bacteria
FUN_017162-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017162-T2	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017163-T1	12.92351251865918	14.0	40218.42051524049	HGT-NT	-1	-1	NA	bacteria
FUN_017164-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017165-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017166-T1	24.83103341950065	29.0	528.0381179742611	HGT	1	-1	NA	fungi
FUN_017167-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017168-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017169-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017170-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017171-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017172-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017173-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017174-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017175-T1	58.1300119328676	64.0	38432.43675316289	HGT	0	2	{"unknown":10}	bacteria
FUN_017176-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017177-T1	30.242865882018926	37.2	1876.1720853171641	HGT	1	-1	NA	bacteria
FUN_017178-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017179-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017180-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017181-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017182-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017183-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017184-T1	234.9579901648639	312.0	3408.5511158652175	HGT-NT	-1	3	{"viridiplantae":1}	viridiplantae
FUN_017185-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017186-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017187-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017188-T1	-17.352527662768964	-67.0	-67.0	NA	-1	-1	NA	NA
FUN_017189-T1	155.7256353942255	223.0	10335.173709718278	HGT-NT	-1	3	{"bacteria":1}	bacteria
FUN_017190-T1	22.416085358319563	70.5	8210.802864464498	HGT-NT	-1	-1	NA	bacteria
FUN_017191-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017192-T1	0.9673285657928261	1.0	-77904.415922934	NO	-1	-1	NA	fungi
FUN_017193-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017194-T1	-50.51711010349385	-118.0	-560.0501987571356	NA	-1	-1	NA	NA
FUN_017195-T1	-105.72046333900227	-660.0	-1597.1336760525955	NA	-1	-1	NA	bacteria
FUN_017196-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017197-T1	48.0465860135327	50.0	19200.067797185897	HGT	1	3	{"unknown":6}	fungi
FUN_017198-T1	41.03442202306599	84.3	4178.117679318773	HGT-NT	-1	-1	NA	bacteria
FUN_017199-T1	6.544143891046751	6.5	25437.688453112434	HGT-NT	-1	-1	NA	bacteria
FUN_017200-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017201-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017202-T1	8.194299237334974	7.0	-38905.89304180772	COMPLEX	-1	-1	NA	fungi
FUN_017203-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017204-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017205-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017206-T1	21.873457502109574	24.0	3706.958110836956	NO	-1	-1	NA	oomycota
FUN_017207-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017208-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017209-T1	17.208739769977253	65.5	65.5	HGT	0	-1	NA	fungi
FUN_017210-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017211-T1	183.0657744349716	254.0	24154.626034116933	HGT-NT	-1	3	{"unknown":5}	bacteria
FUN_017212-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017213-T1	-34.72943449108041	-41.0	4179.625073105459	COMPLEX	-1	-1	NA	fungi
FUN_017214-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017215-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017216-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017217-T1	-20.26031363792056	-26.0	4348.512282536455	NO	-1	-1	NA	fungi
FUN_017218-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017219-T1	-14.72413841709286	-17.0	-40271.889438177604	NA	-1	-1	NA	bacteria
FUN_017220-T1	80.43347450598193	139.0	729.0201900509185	HGT-NT	-1	3	{"unknown":42}	eukaryota
FUN_017221-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017222-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017223-T1	74.33089679072667	139.0	139.0	UNKNOWN	-1	1	{"unknown":28}	bacteria
FUN_017224-T1	-50.141871050692544	-57.0	6588.116777922476	NO	-1	-1	NA	bacteria
FUN_017225-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017226-T1	41.89664705573871	46.0	-9297.37420263244	COMPLEX	-1	-1	NA	eukaryota
FUN_017227-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017228-T1	3.97156439911916	5.0	11868.598784076763	HGT	0	-1	NA	eukaryota
FUN_017229-T1	24.84600987369021	77.4	86.38521796990108	HGT-NT	-1	-1	NA	bacteria
FUN_017230-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017231-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017232-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017233-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017234-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017235-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017236-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017237-T1	134.7775180636197	203.0	30132.76505254974	HGT-NT	-1	3	{"unknown":18}	fungi
FUN_017238-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017239-T1	460.51701859880916	933.0	27298.591654695472	HGT-NT	-1	3	{"unknown":4}	bacteria
FUN_017240-T1	225.79375126713322	319.0	26008.069234328323	HGT-NT	-1	3	{"unknown":30}	fungi
FUN_017241-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017242-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017243-T1	-88.23428821534496	-150.0	-19661.866081510452	NA	-1	-1	NA	NA
FUN_017244-T1	66.55985631721038	120.0	398.82518354028485	HGT-NT	-1	3	{"bacteria":1}	bacteria
FUN_017245-T1	61.469625715342325	88.0	-10605.844423255498	HGT	0	-1	NA	archaea
FUN_017246-T1	15.216842796448702	19.0	31364.54978512381	HGT	1	-1	NA	fungi
FUN_017247-T1	0.0	-7.0	-301109.55954392394	NA	-1	-1	NA	bacteria
FUN_017248-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017249-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017250-T1	72.0772930847729	127.0	1877.670103224041	HGT-NT	-1	3	{"viridiplantae":14}	viridiplantae
FUN_017251-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017252-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017253-T1	3.67603454762547	4.599999999999994	177.68835578525787	COMPLEX	-1	-1	NA	eukaryota
FUN_017254-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017254-T2	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017255-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017256-T1	-143.1430013867695	-229.0	-23072.227808886353	NA	-1	-1	NA	NA
FUN_017257-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017258-T1	136.75146258018825	203.0	3064.2628422894754	HGT-NT	-1	3	{"unknown":3}	fungi
FUN_017259-T1	144.46402435753618	212.0	1979.8222066669887	HGT-NT	-1	3	{"unknown":3}	fungi
FUN_017260-T1	-417.37670786404846	-515.0	-192774.34563699158	NA	-1	-1	NA	NA
FUN_017261-T1	16.888203872654373	19.0	94695.25237380635	HGT-NT	-1	-1	NA	bacteria
FUN_017262-T1	424.5696972338437	525.0	131610.77193606156	HGT-NT	-1	3	{"unknown":6}	bacteria
FUN_017263-T1	-0.4825218476031381	0.0	-17671.031815797855	NA	-1	-1	NA	eukaryota
FUN_017264-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017265-T1	-35.280217584829586	-42.0	12969.892185615001	NO	-1	-1	NA	viridiplantae
FUN_017266-T1	12.703653042546144	58.5	175.2120547013097	HGT-NT	-1	-1	NA	bacteria
FUN_017267-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017268-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017269-T1	-43.57455721542843	-63.0	-223.86244236422226	NA	-1	-1	NA	eukaryota
FUN_017270-T1	166.91933042900902	261.0	33074.8978366231	HGT-NT	-1	3	{"bacteria":43,"unknown":5}	bacteria
FUN_017271-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017272-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017273-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017274-T1	45.42576342901442	96.7	284.29024295728897	HGT-NT	-1	3	{"unknown":3}	bacteria
FUN_017275-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017276-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017277-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017279-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017280-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017281-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017282-T1	4.291432999788981	5.0	11549.170579466136	HGT	0	-1	NA	eukaryota
FUN_017283-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017284-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017285-T1	32.17301240029512	36.0	-7062.995924801061	COMPLEX	-1	-1	NA	eukaryota
FUN_017286-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017287-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017288-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017289-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017290-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017291-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017292-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017294-T1	35.079700049833946	38.0	-10501.33106462093	COMPLEX	-1	-1	NA	eukaryota
FUN_017295-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017296-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017297-T1	53.75574507834251	119.0	1224.4299311033017	HGT-NT	-1	3	{"unknown":9}	bacteria
FUN_017298-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017299-T1	13.345506928718539	64.3	64.3	HGT-NT	-1	-1	NA	bacteria
FUN_017300-T1	122.20424584806034	192.0	6994.107273019111	HGT-NT	-1	3	{"unknown":2}	bacteria
FUN_017301-T1	-95.33739318244008	-168.0	-3412.1734706571165	NA	-1	-1	NA	NA
FUN_017302-T1	118.80620553295094	176.0	176.34452528937757	HGT-NT	-1	3	{"fungi":1,"unknown":11}	fungi
FUN_017303-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017304-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017305-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017306-T1	133.392931644845	222.0	17634.949431917474	HGT-NT	-1	3	{"unknown":66}	fungi
FUN_017307-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017308-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017309-T1	-11.962342460607575	-60.1	-60.1	NA	-1	-1	NA	NA
FUN_017310-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017311-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017312-T1	-16.821293167371767	-60.5	-647.2480523330257	NA	-1	-1	NA	NA
FUN_017313-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017314-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017315-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017316-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017317-T1	-12.349943015949876	-60.5	-60.5	NA	-1	-1	NA	NA
FUN_017318-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017319-T1	28.416905300218787	40.0	-245.598762958136	COMPLEX	-1	-1	NA	fungi
FUN_017320-T1	280.57890910865234	363.0	53617.08670493788	HGT-NT	-1	3	{"unknown":9}	fungi
FUN_017321-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017322-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017323-T1	14.510659741194893	56.6	514.6013800129753	HGT-NT	-1	-1	NA	bacteria
FUN_017324-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017325-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017326-T1	63.383820651018674	118.0	118.0	HGT-NT	-1	3	{"unknown":144,"viridiplantae":1}	viridiplantae
FUN_017327-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017329-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017328-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017330-T1	1.0474037436343906	1.0	69999.42372535271	HGT	0	-1	NA	bacteria
FUN_017331-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017332-T1	87.21305459154007	161.0	2602.7977690943326	HGT-NT	-1	3	{"unknown":10}	bacteria
FUN_017333-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017334-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017335-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017336-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017337-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017338-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017339-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017340-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017341-T1	-5.781636344524195	-5.400000000000006	-163.0354834394529	NA	-1	-1	NA	eukaryota
FUN_017342-T1	-33.796839050181305	-85.1	-1030.8179922910076	NA	-1	-1	NA	NA
FUN_017343-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017344-T1	-285.4252413514573	-435.0	-6950.427306066399	NA	-1	-1	NA	NA
FUN_017345-T1	19.154649919032565	72.0	933.1397841544946	UNKNOWN	-1	-1	NA	bacteria
FUN_017346-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017347-T1	69.17626876276053	125.0	1704.901357210195	HGT-NT	-1	3	{"unknown":14}	fungi
FUN_017348-T1	137.57288995979007	217.0	11131.445397198695	HGT-NT	-1	3	{"unknown":4}	viridiplantae
FUN_017349-T1	-321.79093347258066	-476.0	-13671.471064930414	NA	-1	-1	NA	NA
FUN_017350-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017351-T1	-0.1565690606915453	-3.4000000000000057	2131.67416287372	NO	-1	-1	NA	bacteria
FUN_017352-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017353-T1	24.0040170655327	80.5	213.38299870065583	HGT-NT	-1	-1	NA	fungi
FUN_017354-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017355-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017356-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017357-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017358-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017359-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017360-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017361-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017362-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017363-T1	17.57026858643576	19.0	76819.3277865471	HGT	0	-1	NA	bacteria
FUN_017364-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017365-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017366-T1	32.680917123978105	83.2	83.2	HGT-NT	-1	-1	NA	bacteria
FUN_017367-T1	NA	NA	NA	NA	-1	-1	NA	NA
FUN_017368-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017369-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017370-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017371-T1	121.70770618154182	188.0	4064.9930714791367	HGT-NT	-1	3	{"unknown":11}	fungi
FUN_017372-T1	208.5200127827291	282.0	36573.74723201764	HGT-NT	-1	3	{"unknown":10}	fungi
FUN_017373-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017374-T1	287.4866643876345	377.0	72682.53115848148	HGT-NT	-1	3	{"unknown":6}	eukaryota
FUN_017375-T1	-72.97962546439635	-127.0	-3848.6263920382394	NA	-1	-1	NA	NA
FUN_017376-T1	12.222072986876611	13.0	18691.574762728305	NO	-1	-1	NA	bacteria
FUN_017377-T1	70.25520828582994	140.0	796.4556328180089	HGT-NT	-1	3	{"unknown":40}	bacteria
FUN_017378-T1	-96.03054036300003	-149.0	-17839.455814506535	NA	-1	-1	NA	NA
FUN_017379-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017380-T1	78.1055716050036	135.0	1460.924797781981	HGT-NT	-1	3	{"unknown":27}	eukaryota
FUN_017381-T1	48.49946896271946	55.0	1959.86333347148	HGT	1	3	{"unknown":6}	fungi
FUN_017382-T1	236.0743412778694	318.0	6184.045333494832	HGT-NT	-1	3	{"unknown":5}	fungi
FUN_017383-T1	364.86976119698363	459.0	62541.28549658755	HGT-NT	-1	3	{"unknown":6}	fungi
FUN_017384-T1	-39.98559376977717	-102.0	-3947.7581842800173	NA	-1	-1	NA	NA
FUN_017385-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017386-T1	NA	NA	NA	NA	-1	-1	NA	NA
FUN_017387-T1	142.65591575030658	210.0	23065.62115069427	COMPLEX	-1	1	{"unknown":16}	fungi
FUN_017388-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017389-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017390-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017391-T1	26.798111992993444	77.0	434.321887452392	HGT-NT	-1	-1	NA	eukaryota
FUN_017392-T1	19.57904303702625	71.2	87.19613713130981	HGT-NT	-1	-1	NA	eukaryota
FUN_017393-T1	-460.51701859880916	-1023.0	-364789.0388955126	NA	-1	-1	NA	NA
FUN_017394-T1	-32.99519111503895	-36.0	-70748.91465023697	NA	-1	-1	NA	eukaryota
FUN_017395-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017395-T2	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017396-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017397-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017398-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017399-T1	-37.183851796851506	-91.3	-10599.269912685659	NA	-1	-1	NA	NA
FUN_017400-T1	-139.6601834767526	-218.0	-19699.981989599237	NA	-1	-1	NA	NA
FUN_017401-T1	-424.9924254093757	-548.0	-126479.56910594025	NA	-1	-1	NA	NA
FUN_017402-T1	-16.29778908534601	-18.0	-16504.758395828118	NA	-1	-1	NA	fungi
FUN_017403-T1	-151.6129416933352	-226.0	-36217.259287971436	NA	-1	-1	NA	NA
FUN_017405-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017406-T1	-118.75609871289677	-181.0	-24493.012462465802	NA	-1	-1	NA	NA
FUN_017407-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017408-T1	-84.46328054706646	-146.0	-8436.584276060385	NA	-1	-1	NA	NA
FUN_017409-T1	-169.2663672845739	-258.0	-16128.049827271256	NA	-1	-1	NA	NA
FUN_017410-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017411-T1	-332.99936974678275	-463.0	-17126.64270180494	NA	-1	-1	NA	NA
FUN_017412-T1	-271.6467720651734	-398.0	-6373.7170906243555	NA	-1	-1	NA	NA
FUN_017413-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017414-T1	-59.378632403026515	-120.0	-8570.029109320287	NA	-1	-1	NA	NA
FUN_017415-T1	-460.5170180758093	-611.0	-58589.92875763753	NA	-1	-1	NA	NA
FUN_017416-T1	-202.80065180248522	-307.0	-68648.06759081257	NA	-1	-1	NA	NA
FUN_017417-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017418-T1	-141.84398503375667	-217.0	-27930.819117115603	NA	-1	-1	NA	NA
FUN_017419-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017420-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017421-T1	81.4943464666672	132.0	814.5439476979218	HGT-NT	-1	3	{"unknown":3}	fungi
FUN_017422-T1	-34.17760230351222	-39.7	-4209.085493596406	NA	-1	-1	NA	eukaryota
FUN_017423-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017424-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017425-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_017426-T1	-85.26499851891448	-170.0	-5019.3009046598345	NA	-1	-1	NA	NA
